_input,_num,_widgetName,_source,_resultNumber,_pageUrl,album_name,band_name,avg_rating
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,162,informationFromRYM,informationFromRYM,62,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Dummy,Portishead,4.13
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,262,informationFromRYM,informationFromRYM,62,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Fresh Fruit for Rotting Vegetables,Dead Kennedys,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,63,informationFromRYM,informationFromRYM,63,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,I Can Hear the Heart Beating as One,Yo La Tengo,3.96
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,163,informationFromRYM,informationFromRYM,63,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Ride the Lightning,Metallica,4.07
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,263,informationFromRYM,informationFromRYM,63,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Selected Ambient Works 85-92,Aphex Twin,3.98
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,64,informationFromRYM,informationFromRYM,64,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Stand!,Sly and The Family Stone,4.03
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,164,informationFromRYM,informationFromRYM,64,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Endtroducing.....,DJ Shadow,4.11
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,264,informationFromRYM,informationFromRYM,64,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Larks' Tongues in Aspic,King Crimson,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,65,informationFromRYM,informationFromRYM,65,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Psychocandy,The Jesus and Mary Chain,3.89
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,165,informationFromRYM,informationFromRYM,65,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Odessey and Oracle,The Zombies,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,265,informationFromRYM,informationFromRYM,65,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Trans Europa Express,Kraftwerk,4.01
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,66,informationFromRYM,informationFromRYM,66,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Seasons in the Abyss,Slayer,3.97
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,166,informationFromRYM,informationFromRYM,66,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Hunky Dory,David Bowie,4.15
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,266,informationFromRYM,informationFromRYM,66,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,A Night at the Opera,Queen,3.97
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,67,informationFromRYM,informationFromRYM,67,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Yoshimi Battles the Pink Robots,The Flaming Lips,3.85
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,167,informationFromRYM,informationFromRYM,67,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,In Rainbows,Radiohead,3.96
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,267,informationFromRYM,informationFromRYM,67,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Moondance,Van Morrison,4.06
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,68,informationFromRYM,informationFromRYM,68,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Olé Coltrane,John Coltrane,4.08
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,168,informationFromRYM,informationFromRYM,68,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Let It Bleed,The Rolling Stones,4.14
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,268,informationFromRYM,informationFromRYM,68,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Murmur,R.E.M.,4.00
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,69,informationFromRYM,informationFromRYM,69,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Zen Arcade,Hüsker Dü,3.95
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,169,informationFromRYM,informationFromRYM,69,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,F♯A♯∞ (1995-1997),Godspeed You Black Emperor!,4.11
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,269,informationFromRYM,informationFromRYM,69,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Aqualung,Jethro Tull,4.00
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,70,informationFromRYM,informationFromRYM,70,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,A Charlie Brown Christmas,Vince Guaraldi,4.05
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,170,informationFromRYM,informationFromRYM,70,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Bitches Brew,Miles Davis,4.15
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,270,informationFromRYM,informationFromRYM,70,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Ten,Pearl Jam,3.89
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,71,informationFromRYM,informationFromRYM,71,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Human,Death,3.98
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,171,informationFromRYM,informationFromRYM,71,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Magical Mystery Tour,The Beatles,4.13
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,271,informationFromRYM,informationFromRYM,71,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Music for 18 Musicians,Steve Reich,4.08
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,72,informationFromRYM,informationFromRYM,72,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Mingus Mingus Mingus Mingus Mingus,Charles Mingus,4.07
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,172,informationFromRYM,informationFromRYM,72,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Tago Mago,Can,4.12
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,272,informationFromRYM,informationFromRYM,72,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Curtis,Curtis Mayfield,4.11
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,73,informationFromRYM,informationFromRYM,73,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,A tábua de esmeralda,Jorge Ben,4.08
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,173,informationFromRYM,informationFromRYM,73,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Close to the Edge,Yes,4.12
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,273,informationFromRYM,informationFromRYM,73,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Tonight's the Night,Neil Young,4.06
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,74,informationFromRYM,informationFromRYM,74,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Youth of America,Wipers,4.03
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,174,informationFromRYM,informationFromRYM,74,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Spiderland,Slint,4.07
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,274,informationFromRYM,informationFromRYM,74,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Blues & Roots,Charlie Mingus,4.13
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,75,informationFromRYM,informationFromRYM,75,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Soundtracks for the Blind,Swans,3.99
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,175,informationFromRYM,informationFromRYM,75,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,White Light / White Heat,The Velvet Underground,4.08
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,275,informationFromRYM,informationFromRYM,75,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Sister,Sonic Youth,4.01
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,76,informationFromRYM,informationFromRYM,76,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,69 Love Songs,The Magnetic Fields,3.94
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,176,informationFromRYM,informationFromRYM,76,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Five Leaves Left,Nick Drake,4.13
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,276,informationFromRYM,informationFromRYM,76,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Fragile,Yes,4.00
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,77,informationFromRYM,informationFromRYM,77,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,There's a Riot Goin' On,Sly & The Family Stone,3.99
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,177,informationFromRYM,informationFromRYM,77,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,On the Beach,Neil Young,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,277,informationFromRYM,informationFromRYM,77,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,My Beautiful Dark Twisted Fantasy,Kanye West,3.87
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,78,informationFromRYM,informationFromRYM,78,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,154,Wire,4.00
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,178,informationFromRYM,informationFromRYM,78,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Surfer Rosa,Pixies,4.07
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,278,informationFromRYM,informationFromRYM,78,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Music Has the Right to Children,Boards of Canada,3.93
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,79,informationFromRYM,informationFromRYM,79,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Angel Dust,Faith No More,3.92
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,179,informationFromRYM,informationFromRYM,79,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Exile on Main St.,The Rolling Stones,4.10
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,279,informationFromRYM,informationFromRYM,79,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Painkiller,Judas Priest,4.04
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,80,informationFromRYM,informationFromRYM,80,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Pinkerton,Weezer,3.93
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,180,informationFromRYM,informationFromRYM,80,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Everybody Knows This Is Nowhere,Neil Young; Crazy Horse,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,280,informationFromRYM,informationFromRYM,80,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Seventh Son of a Seventh Son,Iron Maiden,4.00
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,81,informationFromRYM,informationFromRYM,81,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Townes Van Zandt,Townes Van Zandt,4.06
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,181,informationFromRYM,informationFromRYM,81,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Liquid Swords,Genius/GZA,4.17
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,281,informationFromRYM,informationFromRYM,81,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Downward Spiral,Nine Inch Nails,3.95
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,82,informationFromRYM,informationFromRYM,82,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,More Songs About Buildings and Food,Talking Heads,3.96
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,182,informationFromRYM,informationFromRYM,82,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Kinks Are the Village Green Preservation Society,The Kinks,4.19
